year,rank,artist,song,duration,genre0,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genre11,genre12,genre13,genre14,genre15,genre16
2005,76,Gwen Stefani,Cool,189000,rock,dance,alternative,hip-hop,electronic,new wave,ballad,reggae,r&b,metal,soul,funk,,,,,
2005,77,Ludacris,Get Back,271000,hip-hop,rock,dance,reggae,soul,metal,alternative,funk,r&b,electronic,jazz,,,,,,
2005,78,50 Cent feat. Mobb Deep,Outta Control (Remix),249000,hip-hop,dance,rock,metal,alternative,soul,reggae,funk,r&b,,,,,,,,
2005,79,T.I.,U Don't Know Me,253000,hip-hop,soul,rock,alternative,dance,metal,reggae,electronic,r&b,funk,,,,,,,
2005,80,Natasha Bedingfield,These Words,214000,dance,rock,soul,hip-hop,alternative,r&b,ballad,electronic,disco,jazz,,,,,,,
2005,81,The Black Eyed Peas,Don't Lie,219000,hip-hop,dance,r&b,soul,reggae,electronic,alternative,funk,,,,,,,,,
2005,82,Jennifer Lopez,Get Right,219000,dance,hip-hop,r&b,funk,soul,rock,electronic,alternative,reggae,disco,ballad,,,,,,
2005,83,John Mayer,Daughters,237000,rock,alternative,folk,blues,jazz,soul,ballad,country,hip-hop,,,,,,,,
2005,84,Toby Keith,As Good as I Once Was,228000,country,rock,dance,funk,alternative,,,,,,,,,,,,
2005,85,Brooke Valentine feat. Lil Jon and Big Boi,Girlfight,252000,hip-hop,soul,r&b,rock,alternative,metal,,,,,,,,,,,
2005,86,Destiny's Child,Lose My Breath,331000,dance,hip-hop,r&b,soul,rock,funk,electronic,alternative,reggae,jazz,,,,,,,
2005,87,John Legend,Ordinary People,281000,soul,r&b,ballad,jazz,hip-hop,funk,blues,alternative,dance,rock,reggae,folk,electronic,,,,
2005,88,Sean Paul,We Be Burnin',209000,reggae,dance,hip-hop,electronic,r&b,rock,soul,alternative,jazz,metal,funk,,,,,,
2005,89,The Click Five,Just the Girl,233000,rock,alternative,hip-hop,,,,,,,,,,,,,,
2005,90,Ryan Cabrera,TRUE,202000,rock,alternative,dance,,,,,,,,,,,,,,
2005,91,Omarion,O,280000,r&b,soul,dance,hip-hop,alternative,,,,,,,,,,,,
2005,92,Mike Jones,Back Then,244000,hip-hop,rock,jazz,soul,reggae,metal,,,,,,,,,,,
2005,93,Jay-Z/Linkin Park,Numb/Encore,0,hip-hop,metal,,,,,,,,,,,,,,,
2005,94,Ja Rule feat. R. Kelly and Ashanti,Wonderful,266000,hip-hop,rock,r&b,soul,metal,alternative,dance,,,,,,,,,,
2005,95,T-Pain,I'm Sprung,233000,hip-hop,r&b,soul,dance,reggae,rock,alternative,electronic,,,,,,,,,
2005,96,Gavin DeGraw,Chariot,238000,rock,alternative,soul,funk,folk,jazz,r&b,dance,hip-hop,electronic,new wave,reggae,blues,metal,disco,,
2005,97,112 feat. Foxy Brown,U Already Know,251000,soul,hip-hop,r&b,dance,rock,reggae,funk,alternative,electronic,,,,,,,,
2005,98,Faith Hill,Mississippi Girl,232000,country,rock,folk,alternative,soul,dance,electronic,ballad,metal,,,,,,,,
2005,99,Ludacris,Number One Spot,275000,hip-hop,dance,funk,rock,alternative,soul,metal,r&b,electronic,jazz,,,,,,,
2005,100,Webbie feat. Bun B,Give Me That,277023000,hip-hop,,,,,,,,,,,,,,,,
2006,1,Daniel Powter,Bad Day,235000,rock,alternative,ballad,jazz,blues,soul,hip-hop,electronic,funk,folk,metal,dance,,,,,
2006,2,Sean Paul,Temperature,218000,reggae,hip-hop,dance,r&b,soul,electronic,rock,alternative,jazz,metal,funk,,,,,,
2006,3,Nelly Furtado feat. Timbaland,Promiscuous,240000,hip-hop,r&b,dance,folk,alternative,rock,soul,electronic,jazz,funk,disco,,,,,,
2006,4,James Blunt,You're Beautiful,212000,rock,alternative,ballad,folk,blues,soul,jazz,electronic,metal,dance,new wave,reggae,hip-hop,,,,
2006,5,Shakira feat. Wyclef Jean,Hips Don't Lie,218000,dance,hip-hop,r&b,reggae,rock,electronic,alternative,soul,disco,folk,,,,,,,
2006,6,Natasha Bedingfield,Unwritten,257000,dance,rock,alternative,soul,hip-hop,new wave,r&b,ballad,electronic,disco,jazz,,,,,,
2006,7,Gnarls Barkley,Crazy,178000,soul,funk,hip-hop,alternative,dance,electronic,r&b,rock,jazz,disco,blues,,,,,,
2006,8,Chamillionaire feat. Krayzie Bone,Ridin',302000,hip-hop,alternative,metal,,,,,,,,,,,,,,
2006,9,Justin Timberlake,Sexyback,242000,dance,hip-hop,electronic,r&b,funk,soul,rock,alternative,,,,,,,,,
2006,10,Beyonce feat. Slim Thug,Check on It,202000,r&b,soul,hip-hop,electronic,alternative,,,,,,,,,,,,
2006,11,Mary J. Blige,Be Without You,246000,soul,r&b,hip-hop,ballad,dance,rock,reggae,funk,jazz,blues,alternative,disco,electronic,,,,
2006,12,"Nelly feat. Paul Wall, Ali and Gipp",Grillz,273000,hip-hop,r&b,soul,rock,dance,alternative,reggae,metal,electronic,,,,,,,,
2006,13,The Fray,Over My Head (Cable Car),236000,alternative,rock,folk,ballad,hip-hop,,,,,,,,,,,,
2006,14,Cassie,Me and U,192000,hip-hop,r&b,dance,soul,metal,electronic,alternative,rock,,,,,,,,,
2006,15,The Pussycat Dolls feat. Snoop Dogg,Buttons,225000,hip-hop,alternative,dance,r&b,rock,soul,electronic,metal,reggae,funk,,,,,,,
2006,16,Chris Brown,Run It!,230000,dance,hip-hop,soul,r&b,rock,electronic,metal,,,,,,,,,,
2006,17,Ne-Yo,So Sick,207000,soul,hip-hop,r&b,dance,ballad,funk,rock,alternative,,,,,,,,,
2006,18,Yung Joc,It's Goin' Down,152000,hip-hop,rock,r&b,,,,,,,,,,,,,,
2006,19,Rihanna,SOS,239000,dance,hip-hop,r&b,electronic,reggae,disco,rock,soul,alternative,metal,,,,,,,
2006,20,Panic! At The Disco,I Write Sins not Tragedies,212000,rock,alternative,dance,electronic,disco,new wave,folk,metal,reggae,jazz,,,,,,,
2006,21,The All-American Rejects,Move Along,239000,rock,alternative,metal,electronic,dance,hip-hop,reggae,folk,jazz,new wave,,,,,,,
2006,22,Fergie,London Bridge,241000,hip-hop,dance,r&b,rock,electronic,soul,metal,alternative,reggae,funk,ballad,,,,,,
2006,23,Red Hot Chili Peppers,Dani California,284000,rock,alternative,funk,dance,metal,electronic,hip-hop,soul,jazz,blues,reggae,new wave,,,,,
2006,24,Lil Jon feat. E-40 and Sean Paul Of The YoungBloodZ,Snap Yo Fingers,272000,hip-hop,electronic,dance,metal,reggae,rock,,,,,,,,,,,
2006,25,Dem Franchize Boyz feat. Lil Peanut and Charlay,"Lean Wit It, Rock Wit It",228000,hip-hop,alternative,reggae,rock,metal,soul,r&b,,,,,,,,,,
2006,26,Rascal Flatts,What Hurts the Most,214000,country,ballad,rock,alternative,electronic,,,,,,,,,,,,
2006,27,The Fray,How to Save a Life,272000,alternative,rock,ballad,folk,hip-hop,,,,,,,,,,,,
2006,28,Rihanna,Unfaithful,226000,ballad,hip-hop,soul,r&b,dance,reggae,rock,electronic,alternative,metal,disco,,,,,,
2006,29,Snow Patrol,Chasing Cars,271000,alternative,rock,ballad,electronic,folk,metal,jazz,hip-hop,dance,new wave,funk,,,,,,
2006,30,Hinder,Lips of an Angel,261000,rock,alternative,ballad,metal,,,,,,,,,,,,,
2006,31,Cascada,Everytime We Touch,197000,dance,electronic,disco,ballad,alternative,rock,hip-hop,metal,,,,,,,,,
2006,32,Christina Aguilera,Ain't no Other Man,228000,soul,dance,jazz,funk,r&b,rock,blues,hip-hop,disco,electronic,alternative,ballad,,,,,
2006,33,Fall Out Boy,"Dance, Dance",181000,rock,alternative,dance,metal,reggae,hip-hop,electronic,,,,,,,,,,
2006,34,Kanye West feat. Jamie Foxx,Gold Digger,175000,hip-hop,dance,r&b,soul,electronic,alternative,rock,funk,reggae,jazz,metal,blues,,,,,
2006,35,Ludacris feat. Pharrell,Money Maker,234000,hip-hop,rock,alternative,soul,metal,funk,r&b,electronic,dance,jazz,,,,,,,
2006,36,Bubba Sparxxx feat. Ying Yang Twins and Mr. ColliPark,Ms. New Booty,251000,hip-hop,country,soul,alternative,r&b,,,,,,,,,,,,
2006,37,Sean Paul feat. Keyshia Cole,(When You Gonna) Give It Up To Me,244000,hip-hop,reggae,dance,r&b,soul,electronic,rock,alternative,jazz,metal,funk,,,,,,
2006,38,Nickelback,Photograph,260000,rock,alternative,ballad,metal,hip-hop,dance,country,electronic,,,,,,,,,
2006,39,Kelly Clarkson,Because of You,220000,rock,ballad,alternative,dance,soul,country,electronic,hip-hop,metal,folk,,,,,,,
2006,40,The Pussycat Dolls,Stickwitu,207000,dance,hip-hop,r&b,soul,ballad,rock,alternative,electronic,metal,reggae,funk,,,,,,
2006,41,T-Pain feat. Mike Jones,I'n N Luv (Wit a Stripper),235000,hip-hop,r&b,soul,dance,reggae,rock,alternative,electronic,,,,,,,,,
2006,42,The Black Eyed Peas,My Humps,250000,hip-hop,alternative,rock,dance,r&b,soul,reggae,electronic,funk,,,,,,,,
2006,43,Fort Minor feat. Holly Brook,Where'd You Go,233000,hip-hop,alternative,rock,electronic,metal,r&b,,,,,,,,,,,
2006,44,Chris Brown,Yo (Excuse Me Miss),220000,hip-hop,soul,r&b,dance,jazz,electronic,rock,metal,,,,,,,,,
2006,45,Kelly Clarkson,Walk Away,189000,rock,dance,alternative,funk,electronic,hip-hop,country,soul,ballad,metal,folk,,,,,,
2006,46,D4L,Laffy Taffy,223000,hip-hop,dance,r&b,rock,soul,electronic,metal,,,,,,,,,,
2006,47,T.I.,What you Know,252000,hip-hop,soul,rock,alternative,dance,metal,reggae,electronic,r&b,funk,,,,,,,
2006,48,The All-American Rejects,Dirty Little Secret,194000,rock,alternative,metal,electronic,dance,hip-hop,reggae,folk,jazz,new wave,,,,,,,
2006,49,Nickelback,Savin' Me,218000,rock,alternative,metal,ballad,hip-hop,dance,country,electronic,,,,,,,,,
2006,50,Mariah Carey,Don't Forget About Us,234000,soul,ballad,dance,r&b,hip-hop,rock,alternative,jazz,blues,funk,,,,,,,
2006,51,Ne-Yo,Sexy Love,218000,soul,r&b,hip-hop,dance,funk,ballad,rock,alternative,,,,,,,,,
2006,52,E-40 feat. T-Pain and Kandi Girl,U and Dat,203000,hip-hop,electronic,,,,,,,,,,,,,,,
2006,53,Nickelback,Far Away,239000,rock,alternative,ballad,metal,hip-hop,dance,country,electronic,,,,,,,,,
2006,54,Nick Lachey,What's Left of Me,298000,ballad,rock,metal,folk,dance,alternative,,,,,,,,,,,
2006,55,Field Mob feat. Ciara,So What,217000,hip-hop,rock,alternative,metal,electronic,r&b,,,,,,,,,,,
2006,56,Cherish feat. Sean Paul Of The YoungBloodZ,Do it to It,237000,hip-hop,r&b,soul,dance,funk,,,,,,,,,,,,
2006,57,KT Tunstall,Black Horse and the Cherry Tree,170000,rock,alternative,folk,blues,dance,country,funk,soul,jazz,electronic,hip-hop,,,,,,
2006,58,Juelz Santana,There it Go! (The Whistle Song),0,hip-hop,rock,soul,,,,,,,,,,,,,,
2006,59,Young Dro feat. T.I.,Shoulder Lean!,258000,hip-hop,,,,,,,,,,,,,,,,
2006,60,Jamie Foxx feat. Ludacris,Unpredictable,226000,hip-hop,r&b,soul,,,,,,,,,,,,,,
2006,61,Justin Timberlake feat. T.I.,My Love,278000,hip-hop,r&b,funk,electronic,dance,soul,rock,alternative,,,,,,,,,
2006,62,Eminem feat. Nate Dogg,Shake That,272000,hip-hop,alternative,rock,dance,metal,electronic,soul,funk,,,,,,,,,
2006,63,Chingy feat. Tyrese,Pullin' Me Back,233000,hip-hop,r&b,soul,rock,dance,alternative,,,,,,,,,,,
2006,64,Kelis feat. Too $hort,Bossy,209000,hip-hop,soul,dance,electronic,r&b,alternative,funk,rock,reggae,disco,new wave,,,,,,
2006,65,Jibbs,Chain Hang Low,207000,hip-hop,jazz,r&b,funk,,,,,,,,,,,,,
2006,66,Akon feat. Eminem,Smack That,196000,hip-hop,soul,r&b,dance,reggae,rock,electronic,alternative,funk,,,,,,,,
2006,67,Ray J,One Wish,235000,r&b,hip-hop,soul,rock,funk,dance,alternative,,,,,,,,,,
2006,68,Fall Out Boy,Sugar We're Goin' Down,216000,rock,alternative,metal,dance,reggae,hip-hop,electronic,,,,,,,,,,
2006,69,Chris Brown feat. Lil' Wayne,Gimme That,187000,hip-hop,r&b,dance,soul,electronic,rock,metal,,,,,,,,,,
2006,70,Yung Joc feat. Brandy 'Ms. B.' Hambrick,I Know You See It,208000,hip-hop,rock,r&b,,,,,,,,,,,,,,
2006,71,Bon Jovi,Who Says you can't Go Home,281000,rock,country,metal,alternative,electronic,dance,new wave,hip-hop,ballad,folk,soul,blues,funk,,,,
2006,72,JoJo,Too Little Too Late,220000,soul,r&b,dance,hip-hop,ballad,rock,metal,electronic,alternative,,,,,,,,
2006,73,Busta Rhymes,Touch It,215000,hip-hop,r&b,dance,electronic,soul,alternative,rock,metal,reggae,,,,,,,,
2006,74,Daddy Yankee,Rompe,209000,hip-hop,dance,reggae,rock,soul,electronic,metal,,,,,,,,,,
2006,75,Beyonce feat. Jay-Z,Deja Vu,242000,hip-hop,r&b,soul,electronic,alternative,,,,,,,,,,,,
2006,76,Rascal Flatts,Life is a Highway,277000,country,rock,dance,r&b,alternative,electronic,ballad,,,,,,,,,,
2006,77,Evanescence,Call me When You're Sober,213000,rock,alternative,metal,electronic,soul,dance,hip-hop,folk,,,,,,,,,
2006,78,Carrie Underwood,"Jesus, take the Wheel",224000,country,soul,ballad,rock,alternative,folk,,,,,,,,,,,
2006,79,Danity Kane,Show Stopper,229000,hip-hop,dance,r&b,soul,funk,rock,electronic,,,,,,,,,,
2006,80,Ciara feat. Chamillionaire,Get Up,261000,dance,hip-hop,r&b,electronic,soul,alternative,rock,reggae,,,,,,,,,
2006,81,Sean Paul,We be Burnin',209000,reggae,dance,hip-hop,electronic,r&b,rock,soul,alternative,jazz,metal,funk,,,,,,
2006,82,Blue October,Hate Me,381000,rock,alternative,electronic,,,,,,,,,,,,,,
2006,83,Lifehouse,You and Me,196000,alternative,rock,ballad,metal,new wave,hip-hop,electronic,dance,soul,folk,,,,,,,
2006,84,The Pussycat Dolls feat. will.i.am,Beep,227000,hip-hop,dance,funk,r&b,rock,soul,alternative,electronic,metal,reggae,,,,,,,
2006,85,"Dem Franchize Boyz feat. Jermaine Dupri, Da Brat and Bow Wow",I Think They Like Me,281000,hip-hop,alternative,reggae,rock,metal,soul,r&b,,,,,,,,,,
2006,86,Chris Brown,Say Goodbye,289000,hip-hop,r&b,soul,dance,ballad,electronic,rock,metal,,,,,,,,,
2006,87,John Mayer,Waiting on the World to Change,201000,rock,blues,alternative,soul,folk,jazz,ballad,country,hip-hop,,,,,,,,
2006,88,Young Jeezy feat. Akon,Soul Survivor,284000,hip-hop,metal,rock,,,,,,,,,,,,,,
2006,89,The Black Eyed Peas,Pump It,213000,hip-hop,alternative,dance,r&b,soul,reggae,electronic,funk,,,,,,,,,
2006,90,Eminem,When I'm Gone,280000,hip-hop,alternative,rock,dance,metal,electronic,soul,funk,,,,,,,,,
2006,91,Madonna,Hung Up,336000,dance,disco,electronic,rock,alternative,new wave,ballad,hip-hop,soul,jazz,folk,,,,,,
2006,92,Three 6 Mafia feat. Young Buck and Eightball and MJG,Stay Fly,215000,hip-hop,metal,rock,electronic,alternative,,,,,,,,,,,,
2006,93,Keyshia Cole,Love,255000,soul,r&b,ballad,hip-hop,dance,jazz,alternative,reggae,funk,rock,,,,,,,
2006,94,Ne-Yo,When You're Mad,222000,r&b,soul,hip-hop,reggae,dance,ballad,funk,rock,alternative,,,,,,,,
2006,95,T.I.,Why You Wanna,216000,hip-hop,soul,rock,alternative,dance,metal,reggae,electronic,r&b,funk,,,,,,,
2006,96,Pink,Stupid Girls,193000,rock,dance,alternative,hip-hop,electronic,r&b,soul,new wave,metal,folk,funk,jazz,,,,,
2006,97,Gorillaz,Feel Good Inc,221000,alternative,electronic,rock,dance,hip-hop,funk,metal,reggae,new wave,jazz,folk,soul,blues,,,,
2006,98,T-Pain,I'm Sprung,233000,hip-hop,r&b,soul,dance,reggae,rock,alternative,electronic,,,,,,,,,
2006,99,Taylor Hicks,Do I Make you Proud,247000,soul,rock,r&b,jazz,ballad,blues,funk,country,alternative,hip-hop,folk,,,,,,
2006,100,Teddy Geiger,For You I Will (Condience),227000,rock,alternative,folk,,,,,,,,,,,,,,
2007,1,Beyonce,Irreplaceable,224000,r&b,soul,hip-hop,electronic,alternative,,,,,,,,,,,,
2007,2,Rihanna feat. Jay-Z,Umbrella,256000,dance,r&b,hip-hop,electronic,reggae,soul,rock,alternative,metal,disco,,,,,,,
2007,3,Gwen Stefani feat. Akon,The Sweet Escape,246000,dance,funk,rock,hip-hop,electronic,alternative,reggae,new wave,r&b,metal,soul,,,,,,
2007,4,Fergie,Big Girls Don't Cry,268000,ballad,hip-hop,soul,r&b,dance,rock,alternative,electronic,metal,reggae,funk,,,,,,
2007,5,T-Pain feat. Yung Joc,Buy U A Drank (Shawty Snappin'),231000,hip-hop,r&b,soul,dance,reggae,rock,alternative,electronic,,,,,,,,,
2007,6,Carrie Underwood,Before He Cheats,198000,country,rock,folk,alternative,,,,,,,,,,,,,
2007,7,Plain White T's,Hey There Delilah,233000,rock,alternative,ballad,reggae,,,,,,,,,,,,,
2007,8,Akon feat. Snoop Dogg,I Wanna Love You,247000,hip-hop,dance,soul,r&b,reggae,rock,electronic,alternative,funk,,,,,,,,
2007,9,Nelly Furtado,Say It Right,504000,dance,hip-hop,folk,alternative,rock,r&b,soul,electronic,funk,jazz,disco,,,,,,
2007,10,Fergie feat. Ludacris,Glamorous,246000,hip-hop,r&b,dance,electronic,soul,rock,metal,alternative,reggae,funk,ballad,,,,,,
2007,11,Akon,Don't Matter,293000,hip-hop,r&b,dance,reggae,electronic,soul,rock,alternative,funk,,,,,,,,
2007,12,Avril Lavigne,Girlfriend,256000,rock,alternative,dance,hip-hop,electronic,metal,,,,,,,,,,,
2007,13,Maroon 5,Makes Me Wonder,212000,rock,alternative,dance,funk,electronic,soul,disco,jazz,r&b,metal,hip-hop,folk,new wave,,,,
2007,14,Shop Boyz,Party Like A Rockstar,252000,hip-hop,rock,dance,metal,alternative,,,,,,,,,,,,
2007,15,Akon feat. Eminem,Smack That,196000,hip-hop,soul,r&b,dance,reggae,rock,electronic,alternative,funk,,,,,,,,
2007,16,Mims,This Is Why I'm Hot,233000,hip-hop,electronic,dance,alternative,metal,r&b,,,,,,,,,,,
2007,17,Daughtry,It's Not Over,217000,rock,alternative,ballad,metal,,,,,,,,,,,,,
2007,18,Timbaland feat. Keri Hilson,The Way I Are,182000,hip-hop,electronic,dance,r&b,alternative,soul,funk,rock,reggae,jazz,,,,,,,
2007,19,Fergie,Fergalicious,293000,dance,hip-hop,r&b,soul,rock,electronic,jazz,funk,disco,reggae,metal,alternative,ballad,,,,
2007,20,Soulja Boy Tell'em,Crank That (Soulja Boy),222000,hip-hop,,,,,,,,,,,,,,,,
2007,21,Timbaland feat. Nelly Furtado and Justin Timberlake,Give It To Me,150000,dance,hip-hop,electronic,r&b,alternative,soul,funk,rock,reggae,jazz,,,,,,,
2007,22,Justin Timberlake,What Goes Around...Comes Around,312000,r&b,hip-hop,soul,dance,rock,electronic,funk,alternative,,,,,,,,,
2007,23,Gym Class Heroes feat. Patrick Stump,Cupid's Chokehold/Breakfast In America,243000,hip-hop,alternative,rock,funk,dance,electronic,r&b,soul,reggae,,,,,,,,
2007,24,The Fray,How To Save A Life,272000,alternative,rock,ballad,folk,hip-hop,,,,,,,,,,,,
2007,25,Daughtry,Home,255000,rock,alternative,ballad,metal,,,,,,,,,,,,,
2007,26,Justin Timberlake feat. T.I.,My Love,278000,hip-hop,r&b,funk,electronic,dance,soul,rock,alternative,,,,,,,,,
2007,27,Kanye West,Stronger,312000,hip-hop,dance,electronic,soul,rock,r&b,alternative,funk,reggae,jazz,metal,blues,,,,,
2007,28,Jim Jones,We Fly High,233000,hip-hop,soul,r&b,,,,,,,,,,,,,,
2007,29,Pink,U + Ur Hand,213000,rock,dance,alternative,electronic,r&b,hip-hop,soul,new wave,metal,folk,funk,jazz,,,,,
2007,30,Unk,Walk It Out,176000,hip-hop,dance,,,,,,,,,,,,,,,
2007,31,Sean Kingston,Beautiful Girls,242000,reggae,hip-hop,dance,r&b,soul,metal,,,,,,,,,,,
2007,32,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",212000,rock,alternative,dance,hip-hop,metal,reggae,electronic,,,,,,,,,,
2007,33,T-Pain feat. Akon,Bartender,242000,hip-hop,r&b,soul,dance,reggae,rock,alternative,electronic,,,,,,,,,
2007,34,Huey,"Pop, Lock and Drop It",242000,hip-hop,metal,rock,alternative,,,,,,,,,,,,,
2007,35,Ludacris feat. Mary J. Blige,Runaway Love,280000,hip-hop,rock,alternative,soul,metal,funk,r&b,electronic,dance,jazz,,,,,,,
2007,36,Nickelback,Rockstar,256000,rock,alternative,country,metal,electronic,hip-hop,dance,,,,,,,,,,
2007,37,Fall Out Boy,Thnks Fr Th Mmrs,208000,rock,alternative,dance,metal,reggae,hip-hop,electronic,,,,,,,,,,
2007,38,Linkin Park,What I've Done,208000,rock,alternative,metal,dance,hip-hop,electronic,,,,,,,,,,,
2007,39,Justin Timberlake,Summer Love,248000,dance,r&b,hip-hop,soul,electronic,funk,rock,alternative,,,,,,,,,
2007,40,Lloyd feat. Lil' Wayne,You,273000,hip-hop,r&b,soul,reggae,,,,,,,,,,,,,
2007,41,Elliott Yamin,Wait For You,261000,soul,ballad,r&b,rock,hip-hop,funk,,,,,,,,,,,
2007,42,Diddy feat. Keyshia Cole,Last Night,387000,hip-hop,dance,electronic,r&b,,,,,,,,,,,,,
2007,43,Fat Joe feat. Lil Wayne,Make It Rain,254000,hip-hop,soul,dance,rock,metal,r&b,alternative,,,,,,,,,,
2007,44,Fabolous feat. Ne-Yo,Make Me Better,255000,hip-hop,soul,alternative,r&b,rock,electronic,metal,dance,,,,,,,,,
2007,45,Omarion,Ice Box,272000,r&b,hip-hop,soul,dance,alternative,,,,,,,,,,,,
2007,46,Hinder,Lips Of An Angel,261000,rock,alternative,ballad,metal,,,,,,,,,,,,,
2007,47,John Mayer,Waiting On The World To Change,201000,rock,blues,alternative,soul,folk,jazz,ballad,country,hip-hop,,,,,,,,
2007,48,Robin Thicke,Lost Without U,254000,soul,r&b,jazz,hip-hop,rock,ballad,funk,dance,blues,,,,,,,,
2007,49,R. Kelly Or Bow Wow (feat. T.I. and T-Pain),I'm A Flirt,,,,,,,,,,,,,,,,,,
2007,50,Nickelback,If Everyone Cared,217000,rock,alternative,ballad,metal,hip-hop,dance,country,electronic,,,,,,,,,
2007,51,Lloyd,Get It Shawty,208000,dance,hip-hop,r&b,soul,reggae,,,,,,,,,,,,
2007,52,The Red Jumpsuit Apparatus,Face Down,166000,rock,alternative,metal,dance,,,,,,,,,,,,,
2007,53,Baby Boy Da Prince feat. Lil Boosie,The Way I Live,321000,hip-hop,,,,,,,,,,,,,,,,
2007,54,Bow Wow feat. Chris Brown and Johnta Austin,Shortie Like Mine,241000,hip-hop,metal,rock,soul,r&b,reggae,alternative,,,,,,,,,,
2007,55,The All-American Rejects,It Ends Tonight,245000,rock,alternative,metal,electronic,dance,hip-hop,reggae,folk,jazz,new wave,,,,,,,
2007,56,Hurricane Chris,A Bay Bay,153000,hip-hop,dance,metal,r&b,electronic,,,,,,,,,,,,
2007,57,Ne-Yo,Because Of You,215000,r&b,soul,hip-hop,dance,ballad,funk,rock,alternative,,,,,,,,,
2007,58,Bone Thugs-N-Harmony feat. Akon,I Tried,292000,hip-hop,metal,soul,rock,r&b,funk,reggae,,,,,,,,,,
2007,59,My Chemical Romance,Welcome To The Black Parade,310000,rock,alternative,metal,dance,electronic,reggae,hip-hop,,,,,,,,,,
2007,60,Plies feat. T-Pain,Shawty,249000,hip-hop,r&b,soul,alternative,reggae,dance,,,,,,,,,,,
2007,61,Snow Patrol,Chasing Cars,271000,alternative,rock,ballad,electronic,folk,metal,jazz,hip-hop,dance,new wave,funk,,,,,,
2007,62,Beyonce and Shakira,Beautiful Liar,208000,hip-hop,dance,,,,,,,,,,,,,,,
2007,63,Justin Timberlake,Sexyback,242000,dance,hip-hop,electronic,r&b,funk,soul,rock,alternative,,,,,,,,,
2007,64,Avril Lavigne,Keep Holding On,239000,rock,ballad,alternative,dance,metal,electronic,hip-hop,,,,,,,,,,
2007,65,Keyshia Cole feat. Missy Elliott and Lil Kim,Let It Go,238000,soul,hip-hop,r&b,dance,jazz,alternative,reggae,funk,rock,,,,,,,,
2007,66,Timbaland feat. OneRepublic,Apologize,184000,soul,ballad,dance,alternative,rock,hip-hop,electronic,r&b,funk,reggae,jazz,,,,,,
2007,67,Colbie Caillat,Bubbly,197000,folk,rock,ballad,alternative,soul,country,blues,jazz,,,,,,,,,
